0,18,0.502840667
0,35,0.517604899
0,89,0.512813294
0,90,0.546088533
0,91,0.519575551
0,166,0.505884694
0,183,0.525878708
0,215,0.546593505
0,223,0.537352528
0,229,0.512945119
0,235,0.528108825
0,244,0.508575537
0,247,0.524395115
0,264,0.515538106
0,267,0.526060058
0,270,0.502618073
0,272,0.538006964
0,274,0.510850285
0,277,0.504321817
0,286,0.516880302
0,295,0.526833694
0,308,0.502240093
0,309,0.510802341
0,317,0.534704015
0,330,0.552845917
0,331,0.545368229
0,340,0.512041481
0,355,0.570720919
0,454,0.506097524
0,456,0.500322129
0,514,0.510328958
0,517,0.511720321
0,525,0.508611467
0,688,0.501979234
0,703,0.525933924
0,1035,0.561434789
0,1038,0.613277703
1,2,0.651843465
1,4,0.631654313
1,5,0.56186525
1,6,0.518963357
1,7,0.562033904
1,8,0.55784093
1,9,0.516462191
1,13,0.545476527
1,18,0.522164045
1,19,0.585535525
1,35,0.542863481
1,36,0.528156158
1,38,0.541877221
1,89,0.501380136
1,92,0.551224287
1,137,0.50173865
1,166,0.523232182
1,167,0.522304122
1,176,0.526954724
1,186,0.518230708
1,191,0.522399708
1,192,0.544741391
1,193,0.516354203
1,194,0.502173144
1,195,0.589952265
1,207,0.523345844
1,208,0.5020235
1,211,0.510097889
1,215,0.529532804
1,223,0.551996175
1,224,0.52927493
1,225,0.534733323
1,226,0.573879886
1,227,0.608970534
1,229,0.544421854
1,232,0.500107614
1,235,0.532073249
1,246,0.524290173
1,252,0.506500256
1,260,0.551424412
1,264,0.547715068
1,269,0.529455556
1,272,0.608438054
1,278,0.522149046
1,290,0.523052526
1,296,0.517123224
1,298,0.535357323
1,300,0.516209407
1,303,0.512105034
1,308,0.575575041
1,310,0.537847538
1,317,0.515415041
1,322,0.505618354
1,323,0.51392005
1,328,0.501327715
1,330,0.59463432
1,331,0.532954659
1,337,0.532463969
1,338,0.508366747
1,340,0.500615657
1,346,0.509751398
1,351,0.506269565
1,365,0.500891219
1,367,0.528863878
1,373,0.523473942
1,386,0.521033679
1,388,0.513954758
1,389,0.511523134
1,465,0.524805312
1,467,0.530481772
1,514,0.511497854
1,517,0.511044888
1,703,0.508417393
1,963,0.570341411
1,1003,0.560465318
1,1017,0.535484546
1,1035,0.515134846
1,1038,0.533237942
2,1,0.651843465
2,3,0.989002403
2,4,0.980446006
2,5,0.686102296
2,6,0.731126508
2,7,0.692131107
2,8,0.689533782
2,9,0.528381206
2,10,0.799540535
2,11,0.80103513
2,12,0.755652708
2,13,0.723509404
2,15,0.514403141
