1,2,0.997935897
1,3,0.958986398
1,6,0.997901358
1,101,0.953062812
1,118,0.965022792
1,153,0.951885076
1,162,0.95382359
1,176,0.959846495
1,197,0.959224881
1,225,0.9588995
1,226,0.958997415
1,228,0.954205122
1,267,0.95355388
1,268,0.95355388
1,269,0.9533797
1,302,0.964053252
1,317,0.951337857
1,318,0.952899617
1,336,0.958165027
1,349,0.968911977
1,362,0.95971114
1,389,0.953276383
1,391,0.959065148
1,395,0.964244888
1,404,0.962556728
1,413,0.960645918
1,422,0.956580709
1,429,0.959055414
1,433,0.967121838
1,452,0.950171876
1,513,0.968217348
1,520,0.963113038
1,523,0.957908545
1,534,0.952311979
1,596,0.958414497
1,606,0.956148049
1,624,0.952457042
1,628,0.957083918
1,646,0.950693174
1,677,0.966405324
1,680,0.950469104
1,704,0.965951702
1,762,0.954020958
1,768,0.950931275
1,778,0.951000517
1,788,0.962636288
1,789,0.95582044
1,790,0.975297788
1,791,0.960079531
1,793,0.965630708
1,794,0.959132654
1,795,0.961609349
1,796,0.962093489
1,797,0.95115804
1,798,0.975185542
1,802,0.966744108
1,804,0.958365412
1,818,0.956974355
1,821,0.951071813
1,823,0.961565264
1,831,0.967349891
1,836,0.968926
1,856,0.970121068
1,900,0.950845103
1,928,0.958109425
1,990,0.962655399
1,991,0.962542114
1,1041,0.95429567
1,1060,0.999812023
2,1,0.997935897
2,3,0.960365985
2,6,0.999220673
2,52,0.951168882
2,101,0.953833192
2,118,0.966232834
2,129,0.950528111
2,153,0.953027037
2,162,0.954612858
2,176,0.960812803
2,197,0.959525682
2,225,0.959384743
2,226,0.959481484
2,228,0.954839699
2,267,0.954849294
2,268,0.954849294
2,269,0.954616293
2,302,0.965815819
2,317,0.953145936
2,318,0.954395026
2,336,0.959793901
2,349,0.970087621
2,362,0.960464019
2,389,0.955430215
2,391,0.960840756
2,395,0.965779819
2,404,0.964755632
2,413,0.961836097
2,422,0.958630149
2,429,0.960211578
2,433,0.968505082
2,450,0.950168166
2,452,0.951465445
2,513,0.969122642
2,520,0.964215405
2,523,0.958551804
2,534,0.953403575
2,596,0.959464833
2,606,0.956777008
2,624,0.953139039
2,628,0.957333851
2,646,0.950782843
2,677,0.966951774
2,680,0.950684817
2,704,0.96657528
2,762,0.95639146
2,768,0.952402357
2,778,0.953155918
2,788,0.963027721
2,789,0.957201932
2,790,0.977309633
2,791,0.960850995
2,793,0.966681087
2,794,0.960490702
2,795,0.961887413
2,796,0.962485009
2,797,0.951945555
2,798,0.97718807
2,802,0.968187224
2,804,0.959313272
2,818,0.958247332
2,821,0.951848623
2,823,0.963113965
2,831,0.967963188
2,836,0.969894697
2,856,0.971407508
2,900,0.951911124
2,928,0.959592171
2,990,0.964080482
2,991,0.963942155
2,1041,0.955227861
3,1,0.958986398
3,2,0.960365985
3,6,0.951296944
3,101,0.950674959
3,118,0.956902425
3,148,0.952165068
3,176,0.950931321
3,197,0.955855862
3,224,0.951001552
3,225,0.9514482
3,226,0.951728664
3,228,0.950240883
3,267,0.954484933
3,268,0.954484933
3,269,0.951775517
3,302,0.955428919
3,318,0.95513784
3,336,0.950559792
3,349,0.964207053
3,362,0.955259218
3,389,0.950694948
3,391,0.959886725
3,395,0.951246763
3,404,0.953123074
3,413,0.956286451
3,422,0.953174238
3,429,0.955383116
3,433,0.961857963
3,513,0.95995104
3,520,0.955615947
3,523,0.95123526
3,534,0.951280149
3,596,0.956705186
3,606,0.951865624
3,663,0.95156658
3,677,0.958915082
3,680,0.951116692
3,704,0.958877011
3,762,0.954804496
3,778,0.952243277
3,788,0.955653614
3,789,0.953934544
3,790,0.966368973
3,791,0.952594194
3,793,0.958754356
3,794,0.958474336
3,795,0.956054205
3,796,0.955483385
3,798,0.966452472
3,802,0.960909577
3,804,0.956117339
3,823,0.957480788
3,831,0.959308383
3,836,0.964945474
3,856,0.961344603
3,928,0.953196071
3,990,0.957356667
3,991,0.95743326
3,1041,0.951014777
3,1060,0.95237294
6,1,0.997901358
6,2,0.999220673
6,3,0.951296944
6,52,0.951837692
6,101,0.954375238
6,118,0.966979017
6,153,0.952323855
6,162,0.955044897
6,176,0.961818271
6,197,0.960278032
6,225,0.959539148
6,226,0.959599402
6,228,0.955161193
6,267,0.954588878
6,268,0.954588878
6,269,0.954374212
6,302,0.966140838
6,317,0.952770142
6,318,0.9538672
6,336,0.959940567
6,349,0.97087227
6,362,0.961627283
6,389,0.954528019
6,391,0.961307391
6,395,0.965434959
6,404,0.963915323
6,413,0.962410765
6,422,0.95857339
6,429,0.960936858
6,433,0.968993436
6,452,0.95085696
6,513,0.970300168
6,520,0.964790741
6,523,0.958515685
6,534,0.953973003
6,596,0.960411936
6,606,0.957468237
6,624,0.95353884
6,628,0.957586938
6,646,0.950708986
6,659,0.950427142
6,677,0.967797156
6,680,0.951026914
6,704,0.966755039
6,723,0.950381795
6,762,0.955575063
6,768,0.952176462
6,778,0.952471871
6,788,0.963743331
6,789,0.957167844
6,790,0.976979823
6,791,0.961224287
6,793,0.966797334
6,794,0.96034593
6,795,0.96274244
6,796,0.963265929
6,797,0.951097834
6,798,0.976827448
6,802,0.967515306
6,804,0.960029557
6,818,0.95734236
6,821,0.951001134
6,823,0.962616852
6,831,0.968161629
6,836,0.970248329
6,856,0.971601124
6,900,0.952334367
6,928,0.959881786
6,990,0.964292856
6,991,0.964153459
6,1041,0.955346621
7,30,0.999251009
7,153,0.950772955
7,391,0.951451447
7,762,0.952896767
7,778,0.951876769
7,790,0.955047985
7,798,0.954607051
7,900,0.950257592
8,557,0.99959151
8,582,0.952633458
11,233,0.997746216
11,885,0.994846374
30,7,0.999251009
30,118,0.950084514
30,153,0.952047628
30,391,0.951278549
30,704,0.950798188
30,762,0.95193654
30,778,0.950936392
30,790,0.955992131
30,798,0.955536091
30,831,0.950408785
30,900,0.950552584
52,2,0.951168882
52,6,0.951837692
52,723,0.995645282
75,641,0.988917295
82,83,0.998141673
83,82,0.998141673
85,893,0.993029277
86,805,0.990948998
92,118,0.961177082
92,131,0.953090914
92,148,0.953522254
92,162,0.966928798
92,176,0.952610524
92,197,0.957396796
92,224,0.95251832
92,302,0.965032808
92,336,0.956794715
92,349,0.969893487
92,362,0.956710731
92,391,0.95911584
92,413,0.962967692
92,422,0.957618114
92,429,0.950051442
92,433,0.963776853
92,513,0.967671248
92,520,0.957537232
92,532,0.954858114
92,548,0.951660706
92,550,0.971426461
92,569,0.962732956
92,596,0.97298264
92,606,0.960145235
92,608,0.956074936
92,659,0.956132049
92,677,0.959131177
